741,741,2020,54,77.22,01/01/2020
742,742,2020,66,85.02,01/01/2020
743,743,2020,34,66.3,01/01/2020
744,744,2020,0,0,01/01/2020
745,745,2020,28,45,01/01/2020
746,746,2020,22,27.92,01/01/2020
747,747,2020,18,40.5,01/01/2020
748,748,2020,0,0,01/01/2020
749,749,2020,226,2.5,01/01/2020
750,750,2020,2838,1.25,01/01/2020
751,751,2020,31,1.85,01/01/2020
752,752,2020,0,0,01/01/2020
753,753,2020,0,0,01/01/2020
754,754,2020,43,42,01/01/2020
755,755,2020,6,50.25,01/01/2020
756,756,2020,0,0,01/01/2020
757,757,2020,2,81.75,01/01/2020
758,758,2020,49,17.75,01/01/2020
759,759,2020,24,113.25,01/01/2020
760,760,2020,54,15,01/01/2020
761,761,2020,4,50.25,01/01/2020
762,762,2020,27,81.75,01/01/2020
763,763,2020,4,81.75,01/01/2020
764,764,2020,17,96,01/01/2020
765,765,2020,18,36.75,01/01/2020
766,766,2020,1,150,01/01/2020
767,767,2020,4,169,01/01/2020
768,768,2020,2,168.75,01/01/2020
769,769,2020,4,31.5,01/01/2020
770,770,2020,46,37.5,01/01/2020
771,771,2020,2,30,01/01/2020
772,772,2020,0,0,01/01/2020
773,773,2020,0,0,01/01/2020
774,774,2020,52,17,01/01/2020
775,775,2020,8,8,01/01/2020
776,776,2020,12,247,01/01/2020
777,777,2020,627,15.5,01/01/2020
778,778,2020,12,24.18,01/01/2020
779,779,2020,92,20.2,01/01/2020
780,780,2020,12,20.29,01/01/2020
781,781,2020,241,2.52,01/01/2020
782,782,2020,41,27,01/01/2020
783,783,2020,8,55.5,01/01/2020
784,784,2020,0,0,01/01/2020
785,785,2020,14,50,01/01/2020
786,786,2020,9,26,01/01/2020
787,787,2020,49,38,01/01/2020
788,788,2020,74,32.93,01/01/2020
789,789,2020,2,4939,01/01/2020
790,790,2020,6,21.51,01/01/2020
791,791,2020,0,0,01/01/2020
792,792,2020,55,14.67,01/01/2020
793,793,2020,0,0,01/01/2020
794,794,2020,220,53.8,01/01/2020
795,795,2020,2,4266,01/01/2020
796,796,2020,60.5,29.29,01/01/2020
797,797,2020,8,4393.5,01/01/2020
798,798,2020,69,18.21,01/01/2020
799,799,2020,6,2732.4,01/01/2020
800,800,2020,66,12.42,01/01/2020
801,801,2020,4,1813,01/01/2020
802,802,2020,154,67.4,01/01/2020
803,803,2020,3,10110.1,01/01/2020
804,804,2020,8,43.92,01/01/2020
805,805,2020,2,3950,01/01/2020
806,806,2020,71,22,01/01/2020
807,807,2020,0,0,01/01/2020
808,808,2020,118,13.12,01/01/2020
809,809,2020,0,2081.25,01/01/2020
810,810,2020,148,8.35,01/01/2020
811,811,2020,0,0,01/01/2020
812,812,2020,0,0,01/01/2020
813,813,2020,0,0,01/01/2020
814,814,2020,72,22.56,01/01/2020
815,815,2020,0,0,01/01/2020
816,816,2020,57,12.54,01/01/2020
817,817,2020,0,0,01/01/2020
818,818,2020,295,8.55,01/01/2020
819,819,2020,0,0,01/01/2020
820,820,2020,92,52.14,01/01/2020
821,821,2020,1,5214,01/01/2020
822,822,2020,197,19,01/01/2020
823,823,2020,446,22.1,01/01/2020
824,824,2020,0,0,01/01/2020
825,825,2020,0,0,01/01/2020
826,826,2020,0,0,01/01/2020
827,827,2020,9,117,01/01/2020
828,828,2020,51,48,01/01/2020
829,829,2020,29,63.75,01/01/2020
830,830,2020,7,29.75,01/01/2020
831,831,2020,26,120,01/01/2020
832,832,2020,33,36,01/01/2020
833,833,2020,22,98.2,01/01/2020
834,834,2020,8,98.2,01/01/2020
835,835,2020,49,49.27,01/01/2020
836,836,2020,11,52.8,01/01/2020
837,837,2020,24,55.4,01/01/2020
838,838,2020,1,49.27,01/01/2020
839,839,2020,38,35.7,01/01/2020
840,840,2020,31,20.4,01/01/2020
841,841,2020,45,35.7,01/01/2020
842,842,2020,11,16,01/01/2020
843,843,2020,17,33.6,01/01/2020
844,844,2020,6,103.77,01/01/2020
845,845,2020,22,110.8,01/01/2020
846,846,2020,20,110.8,01/01/2020
847,847,2020,2,111.87,01/01/2020
848,848,2020,21,103.77,01/01/2020
849,849,2020,21,31.5,01/01/2020
850,850,2020,13,31.5,01/01/2020
851,851,2020,14,31.5,01/01/2020
852,852,2020,25,77.4,01/01/2020
853,853,2020,27,59.8,01/01/2020
854,854,2020,31,38.5,01/01/2020
855,855,2020,47,19.8,01/01/2020
856,856,2020,8,104.4,01/01/2020
857,857,2020,14,25.8,01/01/2020
858,858,2020,0,0,01/01/2020
859,859,2020,0,0,01/01/2020
860,860,2020,0,0,01/01/2020
861,861,2020,0,0,01/01/2020
862,862,2020,0,0,01/01/2020
863,863,2020,0,0,01/01/2020
864,864,2020,5,0,01/01/2020
865,865,2020,0,0,01/01/2020
866,866,2020,0,0,01/01/2020
867,867,2020,0,0,01/01/2020
868,868,2020,1,43.8,01/01/2020
869,869,2020,1,43.8,01/01/2020
870,870,2020,19,82.6,01/01/2020
871,871,2020,18,64.6,01/01/2020
872,872,2020,16,120,01/01/2020
873,873,2020,1,25.8,01/01/2020
874,874,2020,38,43.8,01/01/2020
875,875,2020,13,120,01/01/2020
876,876,2020,12,120,01/01/2020
877,877,2020,9,95.58,01/01/2020
878,878,2020,1,43.8,01/01/2020
879,879,2020,20,24,01/01/2020
880,880,2020,36,20.4,01/01/2020
881,881,2020,2,130.95,01/01/2020
882,882,2020,1,68.5,01/01/2020
883,883,2020,29,127.4,01/01/2020
884,884,2020,14,22.87,01/01/2020
885,885,2020,0,0,01/01/2020
886,886,2020,0,0,01/01/2020
887,887,2020,0,0,01/01/2020
888,888,2020,0,0,01/01/2020
889,889,2020,0,0,01/01/2020
890,890,2020,0,0,01/01/2020
891,891,2020,11,130.95,01/01/2020
892,892,2020,9,38.5,01/01/2020
893,893,2020,0,0,01/01/2020
894,894,2020,10,25.6,01/01/2020
895,895,2020,20,45,01/01/2020
896,896,2020,77,27,01/01/2020
897,897,2020,20,160.2,01/01/2020
898,898,2020,3,43.6,01/01/2020
899,899,2020,1,12.15,01/01/2020
900,900,2020,27,43.6,01/01/2020
901,901,2020,15,43.8,01/01/2020
902,902,2020,7,43.8,01/01/2020
903,903,2020,15,52.85,01/01/2020
904,904,2020,9,31.52,01/01/2020
905,905,2020,26,16,01/01/2020
906,906,2020,27,52.85,01/01/2020
907,907,2020,5,62,01/01/2020
908,908,2020,13,78,01/01/2020
909,909,2020,0,0,01/01/2020
910,910,2020,0,0,01/01/2020
911,911,2020,0,0,01/01/2020
912,912,2020,0,0,01/01/2020
913,913,2020,8,31.2,01/01/2020
914,914,2020,0,0,01/01/2020
915,915,2020,0,0,01/01/2020
916,916,2020,0,0,01/01/2020
917,917,2020,0,0,01/01/2020
918,918,2020,0,0,01/01/2020
919,919,2020,0,0,01/01/2020
920,920,2020,12,71.04,01/01/2020
921,921,2020,0,0,01/01/2020
922,922,2020,14,83.52,01/01/2020
923,923,2020,0,0,01/01/2020
924,924,2020,5,20.88,01/01/2020
925,925,2020,12,31.2,01/01/2020
926,926,2020,7,38.08,01/01/2020
927,927,2020,11,45.7,01/01/2020
928,928,2020,0,0,01/01/2020
929,929,2020,5,58.72,01/01/2020
930,930,2020,0,0,01/01/2020
931,931,2020,28,18.62,01/01/2020
932,932,2020,8,55,01/01/2020
933,933,2020,0,0,01/01/2020
934,934,2020,21,64,01/01/2020
935,935,2020,30,14.96,01/01/2020
936,936,2020,10,18.25,01/01/2020
937,937,2020,6,20.8,01/01/2020
938,938,2020,17,23,01/01/2020
939,939,2020,21,28.5,01/01/2020
940,940,2020,3,35.38,01/01/2020
941,941,2020,11,40.6,01/01/2020
942,942,2020,2,42.3,01/01/2020
943,943,2020,0,0,01/01/2020
944,944,2020,35,26.18,01/01/2020
945,945,2020,7,28.39,01/01/2020
946,946,2020,37,29.92,01/01/2020
947,947,2020,44,6.72,01/01/2020
948,948,2020,42,8.48,01/01/2020
949,949,2020,40,10.08,01/01/2020
950,950,2020,39,13.92,01/01/2020
951,951,2020,45,15.68,01/01/2020
952,952,2020,28,17.76,01/01/2020
953,953,2020,10,19.3,01/01/2020
954,954,2020,31,25.16,01/01/2020
955,955,2020,30,5.78,01/01/2020
956,956,2020,30,11.56,01/01/2020
957,957,2020,30,14.28,01/01/2020
958,958,2020,29,17.17,01/01/2020
959,959,2020,0,0,01/01/2020
960,960,2020,0,0,01/01/2020
961,961,2020,0,0,01/01/2020
962,962,2020,0,0,01/01/2020
963,963,2020,0,0,01/01/2020
964,964,2020,0,0,01/01/2020
965,965,2020,0,0,01/01/2020
966,966,2020,0,0,01/01/2020
967,967,2020,3,35.2,01/01/2020
968,968,2020,0,0,01/01/2020
969,969,2020,8,37.28,01/01/2020
970,970,2020,0,0,01/01/2020
971,971,2020,7,42.63,01/01/2020
972,972,2020,0,0,01/01/2020
973,973,2020,7,20,01/01/2020
974,974,2020,33,32.81,01/01/2020
975,975,2020,1,34.5,01/01/2020
976,976,2020,30,39.1,01/01/2020
977,977,2020,36,8.33,01/01/2020
978,978,2020,17,11.6,01/01/2020
979,979,2020,35,13.6,01/01/2020
980,980,2020,38,15.63,01/01/2020
981,981,2020,14,18.38,01/01/2020
982,982,2020,5,22.96,01/01/2020
983,983,2020,6,27.35,01/01/2020
984,984,2020,5,30.2,01/01/2020
985,985,2020,10,15.8,01/01/2020
986,986,2020,0,0,01/01/2020
987,987,2020,0,0,01/01/2020
988,988,2020,20,20,01/01/2020
989,989,2020,1,25,01/01/2020
990,990,2020,3,30,01/01/2020
991,991,2020,0,0,01/01/2020
992,992,2020,0,0,01/01/2020
993,993,2020,35,570,01/01/2020
994,994,2020,48,970.2,01/01/2020
995,995,2020,41,798,01/01/2020
996,996,2020,95,309.96,01/01/2020
997,997,2020,42,1319.85,01/01/2020
998,998,2020,12,2130,01/01/2020
999,999,2020,35,370.5,01/01/2020
1000,1000,2020,38,411.4,01/01/2020
1001,1001,2020,30,649,01/01/2020
1002,1002,2020,37,597.4,01/01/2020
1003,1003,2020,21,228.25,01/01/2020
1004,1004,2020,20,945.4,01/01/2020
1005,1005,2020,36,286,01/01/2020
1006,1006,2020,12,77.4,01/01/2020
1007,1007,2020,23,42.4,01/01/2020
1008,1008,2020,20,28,01/01/2020
1009,1009,2020,1,15.5,01/01/2020
1010,1010,2020,28,16.2,01/01/2020
1011,1011,2020,11,5.26,01/01/2020
1012,1012,2020,16,37.5,01/01/2020
1013,1013,2020,26,23.4,01/01/2020
1014,1014,2020,0,0,01/01/2020
1015,1015,2020,8,95.5,01/01/2020
1016,1016,2020,7,25.6,01/01/2020
1017,1017,2020,20,45,01/01/2020
1018,1018,2020,9,24.4,01/01/2020
1019,1019,2020,0,0,01/01/2020
1020,1020,2020,2,28,01/01/2020
1021,1021,2020,20,43.6,01/01/2020
1022,1022,2020,12,12.15,01/01/2020
1023,1023,2020,61,111,01/01/2020
1024,1024,2020,0,0,01/01/2020
1025,1025,2020,30,60,01/01/2020
1026,1026,2020,12,45,01/01/2020
1027,1027,2020,28,69.6,01/01/2020
1028,1028,2020,41,25.5,01/01/2020
1029,1029,2020,34,31.06,01/01/2020
1030,1030,2020,2,17.8,01/01/2020
1031,1031,2020,12,279.11,01/01/2020
1032,1032,2020,2,95,01/01/2020
1033,1033,2020,20,57.95,01/01/2020
1034,1034,2020,34,19.2,01/01/2020
1035,1035,2020,20,39.45,01/01/2020
1036,1036,2020,1,19.6,01/01/2020
1037,1037,2020,20,82.6,01/01/2020
1038,1038,2020,13,60,01/01/2020
1039,1039,2020,0,0,01/01/2020
1040,1040,2020,0,0,01/01/2020
1041,1041,2020,1,160.2,01/01/2020
1042,1042,2020,8,130.95,01/01/2020
1043,1043,2020,4,45,01/01/2020
1044,1044,2020,18,75,01/01/2020
1045,1045,2020,30,23,01/01/2020
1046,1046,2020,20,75,01/01/2020
1047,1047,2020,3,80,01/01/2020
1048,1048,2020,13,100,01/01/2020
1049,1049,2020,5,65,01/01/2020
1050,1050,2020,5,94,01/01/2020
1051,1051,2020,15,130.95,01/01/2020
1052,1052,2020,11,123.52,01/01/2020
1053,1053,2020,6,115.8,01/01/2020
1054,1054,2020,50,110.2,01/01/2020
1055,1055,2020,4,22.8,01/01/2020
1056,1056,2020,3,160.8,01/01/2020
1057,1057,2020,2,95,01/01/2020
1058,1058,2020,26,147.86,01/01/2020
1059,1059,2020,8,77.8,01/01/2020
1060,1060,2020,10,22,01/01/2020
1061,1061,2020,24,11,01/01/2020
1062,1062,2020,15,18.5,01/01/2020
1063,1063,2020,11,4.13,01/01/2020
1064,1064,2020,4,7.5,01/01/2020
1065,1065,2020,0,0,01/01/2020
1066,1066,2020,19,7.5,01/01/2020
1067,1067,2020,13,16,01/01/2020
1068,1068,2020,15,20.5,01/01/2020
1069,1069,2020,35,4.5,01/01/2020
1070,1070,2020,29,9.35,01/01/2020
1071,1071,2020,18,15.4,01/01/2020
1072,1072,2020,8,8,01/01/2020
1073,1073,2020,1,17.5,01/01/2020
1074,1074,2020,5,30,01/01/2020
1075,1075,2020,22,16,01/01/2020
1076,1076,2020,4,20.5,01/01/2020
1077,1077,2020,3,30,01/01/2020
1078,1078,2020,34,7.25,01/01/2020
1079,1079,2020,9,18.7,01/01/2020
1080,1080,2020,11,30,01/01/2020
1081,1081,2020,11,20.5,01/01/2020
1082,1082,2020,22,30,01/01/2020
1083,1083,2020,11,30,01/01/2020
1084,1084,2020,44,67.2,01/01/2020
1085,1085,2020,78,140.4,01/01/2020
1086,1086,2020,18,183.6,01/01/2020
1087,1087,2020,4,399,01/01/2020
1088,1088,2020,6,22.8,01/01/2020
1089,1089,2020,18,22.82,01/01/2020
1090,1090,2020,2,38.2,01/01/2020
1091,1091,2020,14,85.84,01/01/2020
1092,1092,2020,1,28.8,01/01/2020
1093,1093,2020,1,85.27,01/01/2020
1094,1094,2020,30,55.87,01/01/2020
1095,1095,2020,5,49.17,01/01/2020
1096,1096,2020,19,55.1,01/01/2020
1097,1097,2020,51,28.85,01/01/2020
1098,1098,2020,14,20.47,01/01/2020
1099,1099,2020,25,84.14,01/01/2020
1100,1100,2020,45,22.81,01/01/2020
1101,1101,2020,4,38.81,01/01/2020
1102,1102,2020,3,64.94,01/01/2020
1103,1103,2020,0,0,01/01/2020
1104,1104,2020,0,0,01/01/2020
1105,1105,2020,0,0,01/01/2020
1106,1106,2020,24,134.6,01/01/2020
1107,1107,2020,21,69.53,01/01/2020
1108,1108,2020,27,250.25,01/01/2020
1109,1109,2020,66,103.6,01/01/2020
1110,1110,2020,49,535.71,01/01/2020
1111,1111,2020,14,714.29,01/01/2020
1112,1112,2020,38,208.7,01/01/2020
1113,1113,2020,14,401.87,01/01/2020
1114,1114,2020,6,535.71,01/01/2020
1115,1115,2020,18,153.9,01/01/2020
1116,1116,2020,58,46.35,01/01/2020
1117,1117,2020,16,87.8,01/01/2020
1118,1118,2020,19,151,01/01/2020
1119,1119,2020,8,78.67,01/01/2020
1120,1120,2020,0,0,01/01/2020
1121,1121,2020,7,128.35,01/01/2020
1122,1122,2020,0,44.53,01/01/2020
1123,1123,2020,27,98.53,01/01/2020
1124,1124,2020,14,140,01/01/2020
1125,1125,2020,10,77.75,01/01/2020
1126,1126,2020,8,112.98,01/01/2020
1127,1127,2020,7,125.98,01/01/2020
1128,1128,2020,0,0,01/01/2020
1129,1129,2020,36,39.04,01/01/2020
1130,1130,2020,44,9.3,01/01/2020
1131,1131,2020,47,15.64,01/01/2020
1132,1132,2020,39,18.3,01/01/2020
1133,1133,2020,0,5.5,01/01/2020
1134,1134,2020,45,9.5,01/01/2020
1135,1135,2020,1,91.17,01/01/2020
1136,1136,2020,57,9,01/01/2020
1137,1137,2020,25,13.2,01/01/2020
1138,1138,2020,45,11,01/01/2020
1139,1139,2020,109,4.73,01/01/2020
1140,1140,2020,21,6.73,01/01/2020
1141,1141,2020,31,5.8,01/01/2020
1142,1142,2020,50,15.75,01/01/2020
1143,1143,2020,133,3.37,01/01/2020
1144,1144,2020,0,0,01/01/2020
1145,1145,2020,50,4.5,01/01/2020
1146,1146,2020,59,23.62,01/01/2020
1147,1147,2020,34,11.92,01/01/2020
1148,1148,2020,4,7.87,01/01/2020
1149,1149,2020,0,0,01/01/2020
1150,1150,2020,40,12.24,01/01/2020
1151,1151,2020,169,10.8,01/01/2020
1152,1152,2020,105,11.02,01/01/2020
1153,1153,2020,14,14.45,01/01/2020
1154,1154,2020,18,32.67,01/01/2020
1155,1155,2020,219,6.8,01/01/2020
1156,1156,2020,0,0,01/01/2020
1157,1157,2020,85,11.02,01/01/2020
1158,1158,2020,18,18.5,01/01/2020
1159,1159,2020,64,7.83,01/01/2020
1160,1160,2020,38,9.22,01/01/2020
1161,1161,2020,10,13.81,01/01/2020
1162,1162,2020,1,45.19,01/01/2020
1163,1163,2020,0,0,01/01/2020
1164,1164,2020,151,7.43,01/01/2020
1165,1165,2020,0,0,01/01/2020
1166,1166,2020,9,58.65,01/01/2020
1167,1167,2020,164,9.22,01/01/2020
1168,1168,2020,0,0,01/01/2020
1169,1169,2020,47,126.65,01/01/2020
1170,1170,2020,11,250,01/01/2020
1171,1171,2020,62,65.92,01/01/2020
1172,1172,2020,1,414,01/01/2020
1173,1173,2020,71,95.2,01/01/2020
1174,1174,2020,3,8.05,01/01/2020
1175,1175,2020,147,3.52,01/01/2020
1176,1176,2020,5,4.8,01/01/2020
1177,1177,2020,50,20.48,01/01/2020
1178,1178,2020,194,9.22,01/01/2020
1179,1179,2020,12,10,01/01/2020
1180,1180,2020,18,38,01/01/2020
1181,1181,2020,9,16.15,01/01/2020
1182,1182,2020,80,8.71,01/01/2020
1183,1183,2020,9,62.8,01/01/2020
1184,1184,2020,70,9.56,01/01/2020
1185,1185,2020,78,83.8,01/01/2020
1186,1186,2020,126,38,01/01/2020
1187,1187,2020,7,44,01/01/2020
1188,1188,2020,29,75,01/01/2020
1189,1189,2020,14,100,01/01/2020
1190,1190,2020,8,88,01/01/2020
1191,1191,2020,32,49.86,01/01/2020
1192,1192,2020,48.5,73.33,01/01/2020
1193,1193,2020,0,0,01/01/2020
1194,1194,2020,4,80.26,01/01/2020
1195,1195,2020,36,105.11,01/01/2020
1196,1196,2020,66.5,102.66,01/01/2020
1197,1197,2020,9,77.06,01/01/2020
1198,1198,2020,47,93.1,01/01/2020
1199,1199,2020,26,49.86,01/01/2020
1200,1200,2020,2,77.06,01/01/2020
1201,1201,2020,18,102.66,01/01/2020
1202,1202,2020,0,0,01/01/2020
1203,1203,2020,6,186,01/01/2020
1204,1204,2020,0,0,01/01/2020
1205,1205,2020,1,357,01/01/2020
1206,1206,2020,1,429,01/01/2020
1207,1207,2020,5,1600,01/01/2020
1208,1208,2020,37,2000,01/01/2020
1209,1209,2020,1.75,53.53,01/01/2020
1210,1210,2020,5,1820,01/01/2020
1211,1211,2020,45.5,53.53,01/01/2020
1212,1212,2020,11,1984,01/01/2020
1213,1213,2020,39.25,58.35,01/01/2020
1214,1214,2020,30,80,01/01/2020
1215,1215,2020,0,0,01/01/2020
1216,1216,2020,1,290,01/01/2020
1217,1217,2020,0,0,01/01/2020
1218,1218,2020,3,580,01/01/2020
1219,1219,2020,12,410,01/01/2020
1220,1220,2020,0,0,01/01/2020
1221,1221,2020,0,0,01/01/2020
1222,1222,2020,84,148.8,01/01/2020
1223,1223,2020,0,0,01/01/2020
1224,1224,2020,90,87,01/01/2020
1225,1225,2020,57,101.75,01/01/2020
1226,1226,2020,11,148.8,01/01/2020
1227,1227,2020,8,244.62,01/01/2020
1228,1228,2020,0,0,01/01/2020
1229,1229,2020,0,0,01/01/2020
1230,1230,2020,0,0,01/01/2020
1231,1231,2020,90,285,01/01/2020
1232,1232,2020,2,70,01/01/2020
1233,1233,2020,18,75,01/01/2020
1234,1234,2020,8,136,01/01/2020
1235,1235,2020,0,458,01/01/2020
1236,1236,2020,0,0,01/01/2020
1237,1237,2020,6,515,01/01/2020
1238,1238,2020,19,139,01/01/2020
1239,1239,2020,2,684,01/01/2020
1240,1240,2020,4,541,01/01/2020
1241,1241,2020,0,0,01/01/2020
1242,1242,2020,4,2154,01/01/2020
1243,1243,2020,0,0,01/01/2020
1244,1244,2020,2,595,01/01/2020
1245,1245,2020,0,0,01/01/2020
1246,1246,2020,19,125,01/01/2020
1247,1247,2020,0,0,01/01/2020
1248,1248,2020,2,146,01/01/2020
1249,1249,2020,0,0,01/01/2020
1250,1250,2020,12,108,01/01/2020
1251,1251,2020,0,0,01/01/2020
1252,1252,2020,1,48,01/01/2020
1253,1253,2020,7,569,01/01/2020
1254,1254,2020,17,152,01/01/2020
1255,1255,2020,0,0,01/01/2020
1256,1256,2020,6,447,01/01/2020
1257,1257,2020,7,516,01/01/2020
1258,1258,2020,0,0,01/01/2020
1259,1259,2020,3,541,01/01/2020
1260,1260,2020,0,0,01/01/2020
1261,1261,2020,5,2154,01/01/2020
1262,1262,2020,1,310,01/01/2020
1263,1263,2020,0,0,01/01/2020
1264,1264,2020,8,23.34,01/01/2020
1265,1265,2020,67,11.3,01/01/2020
1266,1266,2020,64,16.8,01/01/2020
1267,1267,2020,12,7,01/01/2020
1268,1268,2020,45,25,01/01/2020
1269,1269,2020,48,31,01/01/2020
1270,1270,2020,66,49.3,01/01/2020
1271,1271,2020,49,9.22,01/01/2020
1272,1272,2020,78,71.5,01/01/2020
1273,1273,2020,15,26.4,01/01/2020
1274,1274,2020,13,60,01/01/2020
1275,1275,2020,1,60,01/01/2020
1276,1276,2020,4,14.83,01/01/2020
1277,1277,2020,2,498,01/01/2020
1278,1278,2020,1,542,01/01/2020
1279,1279,2020,1,27,01/01/2020
1280,1280,2020,2,37.5,01/01/2020
1281,1281,2020,0,0,01/01/2020
1282,1282,2020,0,0,01/01/2020
1283,1283,2020,0,0,01/01/2020
1284,1284,2020,0,0,01/01/2020
1285,1285,2020,10,78,01/01/2020
1286,1286,2020,44,7,01/01/2020
1287,1287,2020,0,0,01/01/2020
1288,1288,2020,17,85,01/01/2020
1289,1289,2020,27,85,01/01/2020
1290,1290,2020,62,80,01/01/2020
1291,1291,2020,30,85,01/01/2020
1292,1292,2020,52,85,01/01/2020
1293,1293,2020,15,85,01/01/2020
1294,1294,2020,1,85,01/01/2020
1295,1295,2020,24,80,01/01/2020
1296,1296,2020,45,28,01/01/2020
1297,1297,2020,21,19.5,01/01/2020
1298,1298,2020,2,142,01/01/2020
1299,1299,2020,8,140,01/01/2020
1300,1300,2020,17,37.25,01/01/2020
1301,1301,2020,1,698,01/01/2020
1302,1302,2020,0,0,01/01/2020
1303,1303,2020,0,0,01/01/2020
1304,1304,2020,5,32.5,01/01/2020
1305,1305,2020,5,32.5,01/01/2020
1306,1306,2020,0,0,01/01/2020
1307,1307,2020,2,85,01/01/2020
1308,1308,2020,9,50,01/01/2020
1309,1309,2020,9,77.62,01/01/2020
1310,1310,2020,11,50.54,01/01/2020
1311,1311,2020,11,77.62,01/01/2020
1312,1312,2020,3,165,01/01/2020
1313,1313,2020,44,618,01/01/2020
1314,1314,2020,105,164,01/01/2020
1315,1315,2020,0,0,01/01/2020
1316,1316,2020,0,0,01/01/2020
1317,1317,2020,14,99.3,01/01/2020
1318,1318,2020,7,456,01/01/2020
1319,1319,2020,0,0,01/01/2020
1320,1320,2020,9,340,01/01/2020
1321,1321,2020,1,94.76,01/01/2020
1322,1322,2020,12,107.39,01/01/2020
1323,1323,2020,0,0,01/01/2020
1324,1324,2020,0,0,01/01/2020
1325,1325,2020,0,0,01/01/2020
1326,1326,2020,1,112,01/01/2020
1327,1327,2020,0,0,01/01/2020
1328,1328,2020,10,123,01/01/2020
1329,1329,2020,12,129,01/01/2020
1330,1330,2020,8,122.74,01/01/2020
1331,1331,2020,10,152,01/01/2020
1332,1332,2020,10,75.36,01/01/2020
1333,1333,2020,16,43.77,01/01/2020
1334,1334,2020,0,0,01/01/2020
1335,1335,2020,0,0,01/01/2020
1336,1336,2020,1,131,01/01/2020
1337,1337,2020,9,52.2,01/01/2020
1338,1338,2020,7,80,01/01/2020
1339,1339,2020,22,432,01/01/2020
1340,1340,2020,24,522,01/01/2020
1341,1341,2020,3,900,01/01/2020
1342,1342,2020,8,109.5,01/01/2020
1343,1343,2020,1,109.5,01/01/2020
1344,1344,2020,31,15,01/01/2020
1345,1345,2020,4,200,01/01/2020
1346,1346,2020,10,95,01/01/2020
1347,1347,2020,6,195,01/01/2020
1348,1348,2020,1,45,01/01/2020
1349,1349,2020,0,0,01/01/2020
1350,1350,2020,4,1600,01/01/2020
1351,1351,2020,120,160,01/01/2020
1352,1352,2020,4,87,01/01/2020
1353,1353,2020,1,147,01/01/2020
1354,1354,2020,1,120,01/01/2020
1355,1355,2020,1,165,01/01/2020
1356,1356,2020,7,131,01/01/2020
1357,1357,2020,3,125,01/01/2020
1358,1358,2020,3,80,01/01/2020
1359,1359,2020,1,85,01/01/2020
1360,1360,2020,16,60,01/01/2020
1361,1361,2020,1,600,01/01/2020
1362,1362,2020,3,490,01/01/2020
1363,1363,2020,11,35,01/01/2020
1364,1364,2020,0,20,01/01/2020
1365,1365,2020,19,21,01/01/2020
1366,1366,2020,12,20,01/01/2020
1367,1367,2020,5,430,01/01/2020
1368,1368,2020,1,621,01/01/2020
1369,1369,2020,0,0,01/01/2020
1370,1370,2020,0,0,01/01/2020
1371,1371,2020,8,238,01/01/2020
1372,1372,2020,0,0,01/01/2020
1373,1373,2020,2,125,01/01/2020
1374,1374,2020,10,20,01/01/2020
1375,1375,2020,100,25,01/01/2020
1376,1376,2020,3,970,01/01/2020
1377,1377,2020,1,338,01/01/2020
1378,1378,2020,0,0,01/01/2020
1379,1379,2020,5,480,01/01/2020
1380,1380,2020,9,69,01/01/2020
1381,1381,2020,8,82.5,01/01/2020
1382,1382,2020,86,75,01/01/2020
1383,1383,2020,5,688.75,01/01/2020
1384,1384,2020,2,250,01/01/2020
1385,1385,2020,1,3800,01/01/2020
1386,1386,2020,0,0,01/01/2020
1387,1387,2020,1,99,01/01/2020
1388,1388,2020,24,68,01/01/2020
1389,1389,2020,25,46.8,01/01/2020
1390,1390,2020,0,0,01/01/2020
1391,1391,2020,22,81,01/01/2020
1392,1392,2020,2,48.5,01/01/2020
1393,1393,2020,10,30,01/01/2020
1394,1394,2020,13,45,01/01/2020
1395,1395,2020,1,26,01/01/2020
1396,1396,2020,17,49.5,01/01/2020
1397,1397,2020,10,51,01/01/2020
1398,1398,2020,19,11.27,01/01/2020
1399,1399,2020,29,7.9,01/01/2020
1400,1400,2020,166,9.5,01/01/2020
1401,1401,2020,18,65.3,01/01/2020
1402,1402,2020,27,49.8,01/01/2020
1403,1403,2020,109,4.95,01/01/2020
1404,1404,2020,10,7.2,01/01/2020
1405,1405,2020,100,6.3,01/01/2020
1406,1406,2020,12,184.5,01/01/2020
1407,1407,2020,44,84.6,01/01/2020
1408,1408,2020,35,63.9,01/01/2020
1409,1409,2020,30,73.35,01/01/2020
1410,1410,2020,148,148.77,01/01/2020
1411,1411,2020,52,8.1,01/01/2020
1412,1412,2020,34,30.6,01/01/2020
1413,1413,2020,3,80,01/01/2020
1414,1414,2020,31,42.9,01/01/2020
1415,1415,2020,13,16.5,01/01/2020
1416,1416,2020,3,27.95,01/01/2020
1417,1417,2020,19,16,01/01/2020
1418,1418,2020,39,38,01/01/2020
1419,1419,2020,113.5,15,01/01/2020
1420,1420,2020,395,20.12,01/01/2020
1421,1421,2020,299,17.78,01/01/2020
1422,1422,2020,6,390,01/01/2020
1423,1423,2020,6,411.5,01/01/2020
1424,1424,2020,1,641.25,01/01/2020
1425,1425,2020,1,1174,01/01/2020
1426,1426,2020,2,1012.5,01/01/2020
1427,1427,2020,1,880,01/01/2020
1428,1428,2020,5,1012.5,01/01/2020
1429,1429,2020,0,0,01/01/2020
